Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,AH_Neg05_H,AH_Pos05_A,AH_Pos05_H,AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
tzjgQses,05/08/2023,12:10,ARGENTINA - PRIMERA NACIONAL,Deportivo Madryn,Quilmes,ROUND 25,2.3,3.0,3.6,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,2.25,1.63,1.3,3.45,6.0,7.5,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,51.0,21.0,23.0,41.0,81.0,201.0
CfO79hMA,05/08/2023,12:30,SLOVENIA - PRVA LIGA,Rogaska,Domzale,ROUND 3,2.8,3.4,2.5,1.01,12.5,1.24,3.8,1.83,1.97,2.9,1.37,5.8,1.11,1.66,2.16,,,,,9.0,8.0,11.0,21.0,8.0,5.5,7.5,15.0,11.0,8.0,9.5,21.0,21.0,15.0,23.0,46.0,201.0
vD07lmGk,05/08/2023,12:30,ROMANIA - LIGA 1,FC Botosani,U Craiova 1948,ROUND 4,2.38,3.1,2.88,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,2.38,1.55,1.4,2.85,8.5,8.5,13.0,29.0,7.5,6.0,11.0,26.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
O8SANvFp,05/08/2023,12:30,POLAND - DIVISION 1,Wisla,S. Rzeszow,ROUND 3,1.33,4.5,7.5,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.91,1.8,1.38,3.0,1.1,7.0,13.0,21.0,41.0,81.0,8.0,9.5,23.0,51.0,7.0,9.0,19.0,51.0,9.0,11.0,26.0,51.0,301.0
hhC95p7r,05/08/2023,12:30,POLAND - EKSTRAKLASA,Gornik Zabrze,Piast Gliwice,ROUND 3,3.6,3.3,2.05,1.08,8.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,2.0,1.75,3.45,1.3,1.75,2.05,8.0,6.5,9.0,19.0,9.0,6.5,9.0,19.0,17.0,13.0,17.0,34.0,41.0,34.0,41.0,67.0,401.0
EFrxoV3l,05/08/2023,12:30,SERBIA - PRVA LIGA,Jedinstvo U.,RFK Novi Sad,ROUND 1,1.32,4.8,8.75,1.02,8.9,1.23,3.56,1.82,1.96,2.91,1.33,6.5,1.08,2.16,1.66,,,,,9.0,15.0,41.0,81.0,5.0,7.5,21.0,76.0,5.0,7.0,19.0,76.0,8.0,11.0,26.0,81.0,101.0
rVQRcbII,05/08/2023,12:30,SERBIA - PRVA LIGA,Vrsac,Kolubara,ROUND 1,2.7,2.88,2.55,,,1.42,2.65,2.3,1.55,4.3,1.18,7.85,1.05,2.0,1.77,,,,,,,,,,,,,,,,,,,,,
rR4gggd8,05/08/2023,12:30,SERBIA - PRVA LIGA,Smederevo,FK Indjija,ROUND 1,2.74,3.0,2.58,1.08,6.5,1.46,2.45,2.52,1.51,4.65,1.14,9.0,1.05,2.02,1.75,,,,,6.0,6.5,11.0,26.0,6.5,5.5,9.0,21.0,11.0,9.0,13.0,36.0,23.0,21.0,41.0,76.0,101.0
UF2yN4Uq,05/08/2023,12:45,HUNGARY - OTP BANK LIGA,Mezokovesd-Zsory,DVTK,ROUND 2,2.2,3.5,3.2,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.73,2.0,2.15,1.68,1.38,3.0,11.0,10.0,17.0,34.0,8.0,6.5,11.0,23.0,11.0,9.0,15.0,34.0,21.0,17.0,26.0,41.0,201.0
ENjAiubp,05/08/2023,13:00,SERBIA - SUPER LIGA,Javor,Novi Pazar,ROUND 2,2.46,3.15,2.85,1.05,7.2,1.39,2.67,2.31,1.61,4.15,1.18,8.2,1.03,1.91,1.85,,,,,7.5,8.0,12.0,26.0,7.5,5.5,10.0,23.0,12.0,9.5,14.0,36.0,26.0,21.0,36.0,81.0,201.0
r3dW85yJ,05/08/2023,13:00,UKRAINE - PREMIER LEAGUE,Oleksandriya,Metalist 1925,ROUND 2,1.83,3.6,4.54,1.03,10.0,1.35,3.05,2.11,1.73,3.7,1.25,7.2,1.07,1.96,1.8,,,,,8.5,11.0,21.0,61.0,5.5,6.5,13.0,46.0,6.5,7.0,13.0,56.0,12.0,12.0,23.0,67.0,67.0
jk7u4ioq,05/08/2023,13:00,SWITZERLAND - SUPER LEAGUE,Young Boys,Winterthur,ROUND 3,1.29,6.5,9.0,1.01,23.0,1.11,6.5,1.36,3.1,1.91,1.8,3.25,1.33,1.73,2.0,1.26,3.7,,,23.0,29.0,41.0,101.0,11.0,12.0,23.0,51.0,8.0,9.5,21.0,41.0,9.0,10.0,21.0,51.0,151.0
AePC8XxS,05/08/2023,13:00,SWITZERLAND - SUPER LEAGUE,Lausanne Ouchy,Servette,ROUND 3,3.4,3.6,2.1,1.03,15.0,1.17,5.0,1.57,2.35,2.25,1.57,4.0,1.22,1.5,2.5,3.3,1.33,1.75,2.05,15.0,11.0,12.0,21.0,15.0,7.0,9.0,15.0,19.0,12.0,11.0,21.0,34.0,23.0,26.0,34.0,101.0
Myr54qh5,05/08/2023,13:00,BULGARIA - PARVA LIGA,Botev Vratsa,Ludogorets,ROUND 4,11.0,6.0,1.29,1.03,17.0,1.14,5.5,1.48,2.6,2.2,1.62,3.75,1.25,1.91,1.8,7.0,1.1,3.7,1.26,17.0,9.0,7.0,8.0,26.0,11.0,9.5,11.0,51.0,26.0,21.0,26.0,126.0,67.0,51.0,51.0,251.0
ARsUK1a4,05/08/2023,13:00,NORWAY - ELITESERIEN,Stromsgodset,Valerenga,ROUND 17,2.3,3.6,3.0,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.53,2.38,2.25,1.63,1.4,2.85,15.0,13.0,17.0,29.0,11.0,7.0,11.0,21.0,13.0,9.5,12.0,26.0,21.0,17.0,21.0,34.0,126.0
vVeJqbT2,05/08/2023,13:00,CZECH REPUBLIC - FORTUNA:LIGA,Hradec Kralove,Ceske Budejovice,ROUND 3,1.85,3.6,3.6,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,1.93,1.93,1.28,3.55,13.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
by88qynf,05/08/2023,13:00,LUXEMBOURG - NATIONAL DIVISION,Schifflange,Union Titus Petange,ROUND 1,3.16,3.76,2.01,1.03,12.0,1.14,4.9,1.48,2.4,2.28,1.61,3.65,1.22,1.44,2.7,,,,,15.0,9.5,12.0,17.0,12.0,6.5,7.5,12.0,15.0,9.0,9.0,15.0,29.0,17.0,19.0,26.0,67.0
dES8vIpG,05/08/2023,13:00,ITALY - COPPA ITALIA,Catanzaro,Foggia,1/64-FINALS,1.11,8.5,23.0,1.01,23.0,1.08,8.0,1.33,3.4,1.8,1.91,2.75,1.4,2.2,1.62,1.12,6.25,,,21.0,41.0,101.0,351.0,11.0,17.0,41.0,151.0,7.0,12.0,34.0,101.0,6.5,11.0,34.0,81.0,501.0
fBo7ZE8m,05/08/2023,13:00,SLOVAKIA - NIKE LIGA,Dun. Streda,Kosice,ROUND 2,1.5,4.45,6.05,12.9,1.04,1.18,4.1,1.68,2.19,2.54,1.43,4.55,1.15,1.77,2.0,,,,,12.0,15.0,26.0,76.0,6.5,7.0,15.0,36.0,6.0,6.5,12.0,41.0,9.0,9.0,15.0,46.0,201.0
OSfyuyoQ,05/08/2023,13:00,SLOVAKIA - NIKE LIGA,Slovan Bratislava,Banska Bystrica,ROUND 2,1.3,5.55,9.55,1.02,15.0,1.15,4.45,1.54,2.25,2.48,1.54,4.1,1.18,1.96,1.8,,,,,15.0,23.0,56.0,201.0,6.5,9.5,26.0,81.0,5.0,6.5,18.0,81.0,6.5,8.0,20.0,91.0,201.0
GKn3zegs,05/08/2023,13:00,SLOVAKIA - NIKE LIGA,Trencin,Michalovce,ROUND 2,1.73,3.9,4.48,1.01,10.2,1.22,3.65,1.8,2.01,2.84,1.35,5.2,1.11,1.73,2.05,,,,,9.5,12.0,21.0,51.0,6.0,6.0,12.0,31.0,6.5,6.5,11.0,36.0,11.0,9.5,18.0,46.0,201.0
pzBO9qWa,05/08/2023,13:15,BELGIUM - JUPILER PRO LEAGUE,Cercle Brugge KSV,Charleroi,ROUND 2,1.85,3.8,4.0,1.04,13.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.9,1.95,1.28,3.55,15.0,13.0,21.0,41.0,9.0,7.5,13.0,29.0,10.0,8.5,13.0,29.0,15.0,13.0,21.0,41.0,151.0
4QOjpL6C,05/08/2023,13:15,SCOTLAND - PREMIERSHIP,Kilmarnock,Rangers,ROUND 1,7.0,5.0,1.4,1.03,17.0,1.17,5.0,1.57,2.38,2.38,1.57,4.33,1.22,1.75,2.0,6.25,1.12,2.85,1.4,17.0,8.5,7.5,10.0,19.0,9.5,8.0,11.0,34.0,19.0,17.0,21.0,67.0,41.0,41.0,51.0,201.0
SWupwFLu,05/08/2023,13:30,ESTONIA - MEISTRILIIGA,Tallinna Kalev,Tammeka,ROUND 22,2.04,3.42,3.36,1.01,9.4,1.26,3.34,1.89,1.89,3.04,1.31,5.75,1.09,1.69,2.11,,,,,8.5,9.0,15.0,36.0,6.0,5.5,10.0,23.0,8.0,7.0,10.0,26.0,14.0,12.0,21.0,51.0,201.0
4zA31Ong,05/08/2023,13:30,CHILE - PRIMERA DIVISION,Magallanes,U. Espanola,ROUND 20,2.7,3.25,2.7,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.8,1.91,2.6,1.48,1.48,2.6,9.0,8.5,13.0,26.0,8.5,6.0,10.0,21.0,13.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,251.0
runUkKvn,05/08/2023,13:45,CROATIA - HNL,Slaven Belupo,Rudes,ROUND 3,1.95,3.4,3.75,1.06,10.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.8,1.91,2.03,1.83,1.28,3.55,9.5,11.0,19.0,41.0,7.5,6.5,13.0,29.0,9.0,9.0,15.0,41.0,17.0,17.0,29.0,51.0,251.0
t8a0AN6r,05/08/2023,14:00,FRANCE - LIGUE 2,Dunkerque,Troyes,ROUND 1,2.7,3.3,2.45,1.05,11.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.73,2.0,2.68,1.45,1.53,2.43,10.0,8.5,12.0,23.0,9.0,6.5,10.0,21.0,13.0,11.0,15.0,29.0,29.0,21.0,29.0,51.0,201.0
rXJPGPTE,05/08/2023,14:00,FRANCE - LIGUE 2,AC Ajaccio,Rodez,ROUND 1,1.95,3.0,4.2,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,1.98,1.88,1.21,4.25,6.0,8.5,21.0,51.0,5.0,6.0,17.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,201.0
hriXAZud,05/08/2023,14:00,FRANCE - LIGUE 2,Amiens,Quevilly Rouen,ROUND 1,2.5,3.2,2.75,1.06,10.0,1.3,3.4,2.03,1.83,3.4,1.3,7.0,1.1,1.73,2.0,2.5,1.5,1.45,2.68,9.5,9.0,13.0,29.0,8.5,6.0,11.0,23.0,12.0,10.0,13.0,29.0,23.0,21.0,29.0,41.0,201.0
dzOTFqqL,05/08/2023,14:00,FRANCE - LIGUE 2,Annecy,Guingamp,ROUND 1,2.3,3.25,3.0,1.06,9.5,1.3,3.4,2.05,1.75,3.5,1.29,7.0,1.1,1.8,1.91,2.3,1.6,1.38,3.0,9.5,9.0,15.0,34.0,8.0,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
4lVNHP5n,05/08/2023,14:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Rudar,Buducnost,ROUND 3,3.48,3.6,1.85,1.02,10.0,1.27,3.4,1.86,1.84,3.1,1.31,6.1,1.09,1.75,2.03,,,,,9.0,6.5,8.0,13.0,10.0,6.0,7.0,13.0,19.0,12.0,12.0,19.0,51.0,26.0,36.0,61.0,101.0
SOc881ye,05/08/2023,14:00,FRANCE - LIGUE 2,Concarneau,Bastia,ROUND 1,3.0,3.2,2.38,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,2.85,1.4,1.58,2.35,8.0,7.5,11.0,23.0,8.5,6.0,10.0,21.0,15.0,12.0,15.0,34.0,34.0,26.0,41.0,51.0,301.0
pURHU6D2,05/08/2023,14:00,MOLDOVA - SUPER LIGA,Balti,Dacia Buiucani,ROUND 1,1.96,3.26,3.8,1.05,7.5,1.38,2.71,2.26,1.62,4.05,1.18,9.0,1.03,1.95,1.81,,,,,7.0,9.0,15.0,36.0,6.0,5.5,11.0,29.0,8.0,7.5,13.0,46.0,15.0,15.0,26.0,76.0,101.0
ITIFkUX3,05/08/2023,14:00,AZERBAIJAN - PREMIER LEAGUE,Qarabag,Zira,ROUND 1,1.22,5.9,12.5,1.01,11.5,1.19,3.98,1.7,2.15,2.6,1.41,4.65,1.14,2.32,1.58,,,,,12.0,26.0,81.0,201.0,5.0,10.0,36.0,151.0,4.5,7.5,23.0,151.0,5.5,9.0,26.0,201.0,201.0
d4gxIMOr,05/08/2023,14:00,RUSSIA - PREMIER LEAGUE,CSKA Moscow,Lokomotiv Moscow,ROUND 3,2.16,3.79,3.47,1.01,10.2,1.21,3.74,1.81,2.16,2.67,1.39,4.85,1.13,1.62,2.23,,,,,,,,,,,,,,,,,,,,,
WYkyAge2,05/08/2023,14:00,FRANCE - LIGUE 2,Laval,Angers,ROUND 1,2.55,3.2,2.7,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.5,1.5,1.45,2.68,8.5,8.0,13.0,26.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,301.0
lAKLH5E8,05/08/2023,14:00,FRANCE - LIGUE 2,Paris FC,Caen,ROUND 1,2.8,3.25,2.4,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.8,1.91,2.75,1.43,1.55,2.38,9.5,8.0,12.0,23.0,9.0,6.5,10.0,21.0,13.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
AJLHIoa2,05/08/2023,14:00,FRANCE - LIGUE 2,Valenciennes,Auxerre,ROUND 1,3.6,3.3,2.0,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,3.55,1.28,1.83,1.98,8.5,7.0,9.0,17.0,10.0,6.5,9.0,17.0,19.0,13.0,17.0,29.0,41.0,34.0,41.0,51.0,301.0
C03edaNi,05/08/2023,14:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Dinamo Batumi,Shukura,ROUND 19,1.14,7.2,15.0,1.01,16.5,1.11,5.5,1.38,2.71,2.03,1.77,3.14,1.29,2.01,1.76,,,,,20.0,36.0,81.0,201.0,7.0,11.0,36.0,101.0,5.5,7.0,19.0,91.0,6.0,8.0,19.0,81.0,201.0
bBUQR9G7,05/08/2023,14:30,AUSTRIA - BUNDESLIGA,Sturm Graz,LASK,ROUND 2,1.73,4.0,4.5,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.57,2.25,1.7,2.1,1.22,4.15,17.0,17.0,26.0,51.0,9.5,8.0,15.0,29.0,9.5,8.5,13.0,34.0,15.0,12.0,21.0,41.0,126.0
r15zlCNd,05/08/2023,15:00,AUSTRIA - 2. LIGA,Amstetten,Bregenz,ROUND 2,1.9,3.8,3.77,1.01,11.6,1.19,3.94,1.72,2.12,2.64,1.4,4.75,1.13,1.62,2.24,,,,,10.0,11.0,18.0,41.0,7.0,6.0,10.0,23.0,8.0,6.5,10.0,26.0,12.0,10.0,15.0,41.0,201.0
Iqc6jitR,05/08/2023,15:00,SERBIA - PRVA LIGA,Sloboda,OFK Beograd,ROUND 1,1.83,3.34,4.31,1.05,7.5,1.39,2.67,2.28,1.61,4.15,1.18,9.0,1.03,2.03,1.75,,,,,7.0,9.5,19.0,61.0,5.5,6.0,13.0,36.0,7.0,7.5,15.0,61.0,13.0,13.0,29.0,76.0,101.0
zPqYoBlr,05/08/2023,15:00,SERBIA - PRVA LIGA,Metalac,Graficar Beograd,ROUND 1,2.25,3.14,3.15,1.06,7.4,1.31,3.04,2.05,1.75,3.42,1.25,6.5,1.1,1.78,1.99,,,,,8.0,8.5,13.0,31.0,7.0,5.5,9.5,21.0,9.5,8.0,11.0,31.0,17.0,15.0,23.0,61.0,101.0
KKs0E25c,05/08/2023,15:00,SERBIA - SUPER LIGA,Zeleznicar Pancevo,Mladost,ROUND 2,2.4,3.2,2.94,1.04,7.5,1.36,2.78,2.23,1.65,3.92,1.19,7.7,1.04,1.86,1.9,,,,,7.5,8.0,13.0,26.0,7.5,5.5,10.0,23.0,11.0,9.5,14.0,36.0,26.0,21.0,36.0,81.0,201.0
4MWgGtLQ,05/08/2023,15:00,ECUADOR - LIGA PRO,U. Catolica,Tecnico U.,SECOND STAGE ,1.5,4.0,7.5,1.05,11.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,2.0,1.73,1.5,2.5,1.12,6.4,10.0,17.0,34.0,67.0,6.5,7.5,21.0,51.0,7.0,8.5,19.0,51.0,10.0,13.0,29.0,51.0,351.0
MsexcFwm,05/08/2023,15:00,ARGENTINA - PRIMERA NACIONAL,Almagro,San Telmo,ROUND 28,1.8,3.2,5.75,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.5,1.5,1.75,2.05,1.16,5.25,6.0,10.0,26.0,67.0,5.0,6.5,19.0,51.0,6.5,9.5,23.0,67.0,13.0,19.0,41.0,101.0,201.0
I791p2Mc,05/08/2023,15:00,POLAND - DIVISION 1,Chrobry Glogow,Termalica B-B.,ROUND 3,3.3,3.3,2.05,1.05,11.0,1.25,3.75,1.88,1.98,3.0,1.36,6.0,1.13,1.67,2.1,3.3,1.33,1.73,2.08,11.0,8.5,11.0,19.0,11.0,6.5,9.0,17.0,19.0,12.0,13.0,26.0,41.0,26.0,34.0,41.0,201.0
8Kd8Qoq8,05/08/2023,15:00,POLAND - EKSTRAKLASA,Radomiak Radom,Cracovia,ROUND 3,2.0,3.3,3.8,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.95,1.8,2.05,1.8,1.28,3.55,8.5,9.5,19.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,17.0,29.0,51.0,351.0
ruURGqLh,05/08/2023,15:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Jezero,Jedinstvo,ROUND 3,2.26,3.13,3.15,1.06,7.2,1.39,2.67,2.3,1.6,4.15,1.18,9.1,1.03,1.92,1.84,,,,,6.5,8.0,13.0,34.0,6.0,5.5,9.5,26.0,9.0,8.0,13.0,36.0,19.0,17.0,29.0,76.0,101.0
8YaWK4xn,05/08/2023,15:15,BULGARIA - PARVA LIGA,Lok. Sofia,Pirin Blagoevgrad,ROUND 4,1.91,3.4,4.33,1.07,8.5,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.91,1.8,1.88,1.98,,,8.5,11.0,21.0,41.0,6.5,6.5,15.0,41.0,8.5,9.0,17.0,41.0,15.0,17.0,29.0,51.0,301.0
OYVfCfxh,05/08/2023,15:15,SLOVENIA - PRVA LIGA,Radomlje,O. Ljubljana,ROUND 3,5.9,4.2,1.55,1.05,10.5,1.25,4.0,1.8,2.0,2.9,1.4,5.2,1.16,1.81,1.95,,,,,9.0,5.5,6.0,9.0,13.0,6.5,6.0,10.0,26.0,15.0,14.0,21.0,91.0,51.0,51.0,71.0,201.0
2yBhs2LT,05/08/2023,15:30,GERMANY - 2. BUNDESLIGA,Schalke,Kaiserslautern,ROUND 2,1.65,4.2,4.75,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.67,2.1,1.63,2.25,1.19,4.5,15.0,17.0,26.0,51.0,8.5,8.0,15.0,34.0,9.0,8.5,15.0,34.0,13.0,12.0,21.0,41.0,151.0
Sxc3kT0q,05/08/2023,15:30,ROMANIA - LIGA 1,U. Cluj,Din. Bucuresti,ROUND 4,1.91,3.25,4.0,1.08,8.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,2.0,1.73,1.95,1.9,1.24,3.9,8.0,9.5,19.0,41.0,6.0,6.5,15.0,41.0,8.0,9.0,19.0,41.0,15.0,17.0,34.0,67.0,201.0
Uu6q3B0k,05/08/2023,15:30,SWITZERLAND - SUPER LEAGUE,Zurich,Lugano,ROUND 3,2.25,3.5,3.1,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,,,,,13.0,12.0,17.0,34.0,9.5,6.5,11.0,23.0,12.0,9.0,12.0,29.0,21.0,17.0,23.0,41.0,151.0
2isKgE5D,05/08/2023,15:30,BRAZIL - SERIE B,Avai,Criciuma,ROUND 22,2.46,2.92,3.29,1.09,5.9,1.53,2.53,2.48,1.46,4.7,1.14,9.4,1.01,2.11,1.69,,,,,6.0,7.5,14.0,36.0,6.0,5.5,12.0,31.0,10.0,9.5,17.0,51.0,23.0,23.0,41.0,126.0,201.0
lOPhNorP,05/08/2023,15:30,MONTENEGRO - PRVA CRNOGORSKA LIGA,Mladost DG,Mornar Bar,ROUND 3,2.5,3.2,2.5,1.05,8.0,1.39,2.75,2.2,1.6,4.1,1.2,8.3,1.04,1.94,1.82,,,,,7.0,7.0,11.0,21.0,7.0,5.5,9.0,19.0,11.0,9.0,13.0,31.0,23.0,19.0,34.0,76.0,101.0
KQlcP1Am,05/08/2023,15:30,ARGENTINA - PRIMERA NACIONAL,Villa Dalmine,Gimnasia Jujuy,ROUND 25,3.3,3.2,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.2,1.62,3.3,1.33,1.65,2.2,7.0,6.0,9.5,21.0,7.5,6.0,10.0,21.0,15.0,13.0,19.0,41.0,41.0,34.0,41.0,67.0,201.0
vcAS83o6,05/08/2023,15:45,BELGIUM - JUPILER PRO LEAGUE,Leuven,RWDM,ROUND 2,1.75,4.0,4.2,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.7,2.05,1.78,2.03,1.25,3.8,13.0,15.0,23.0,41.0,8.5,7.5,13.0,34.0,9.0,8.5,15.0,34.0,15.0,13.0,21.0,41.0,151.0
AeNittO9,05/08/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Nacional Potosi,Vaca Diez,ROUND 22,1.22,6.0,17.0,1.02,21.0,1.1,7.0,1.36,3.1,1.83,1.83,3.0,1.36,1.83,1.83,1.2,4.4,,,21.0,41.0,67.0,151.0,11.0,12.0,41.0,81.0,8.0,10.0,21.0,67.0,8.0,11.0,23.0,51.0,201.0
tdweYJ3S,05/08/2023,16:00,BRAZIL - SERIE A,Santos,Athletico-PR,ROUND 18,2.3,3.1,3.3,1.1,7.0,1.44,2.75,2.38,1.57,4.5,1.2,10.0,1.06,2.0,1.75,2.2,1.65,1.33,3.3,7.5,8.5,15.0,34.0,6.5,6.0,12.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,67.0,451.0
QNHFWdvO,05/08/2023,16:00,CROATIA - HNL,D. Zagreb,Gorica,ROUND 3,1.3,4.5,10.0,1.04,12.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,2.1,1.67,1.28,3.55,,,12.0,23.0,51.0,126.0,7.0,10.0,29.0,81.0,6.0,9.0,23.0,67.0,7.5,12.0,29.0,67.0,201.0
dA6e3pIt,05/08/2023,16:00,CHILE - PRIMERA DIVISION,Huachipato,Coquimbo,ROUND 20,1.95,3.5,4.0,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.83,1.83,1.95,1.9,1.26,3.7,9.5,11.0,21.0,41.0,7.0,6.5,13.0,34.0,9.0,9.0,15.0,41.0,17.0,15.0,29.0,51.0,251.0
rVY5Njqd,05/08/2023,16:30,VENEZUELA - LIGA FUTVE,Estudiantes Merida,Caracas,ROUND 22,2.63,3.22,2.61,1.04,7.8,1.35,2.84,2.18,1.68,3.74,1.21,7.4,1.04,1.83,1.93,,,,,7.0,7.0,10.0,21.0,7.0,5.0,8.0,18.0,10.0,8.0,11.0,26.0,23.0,18.0,26.0,56.0,201.0
pl8W1akj,05/08/2023,17:00,GUATEMALA - LIGA NACIONAL,Coban Imperial,Malacateco,APERTURA ,1.67,3.5,5.13,1.05,7.3,1.43,2.78,2.21,1.56,4.1,1.18,9.0,1.03,2.12,1.69,,,,,6.5,9.0,19.0,61.0,5.0,5.5,13.0,36.0,6.5,7.0,15.0,61.0,11.0,13.0,26.0,91.0,201.0
dMx1cu64,05/08/2023,17:00,DOMINICAN REPUBLIC - LDF,Atlantico,Cibao,WINNERS STAGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lIps9g50,05/08/2023,17:00,BRAZIL - SERIE B,CRB,Botafogo SP,ROUND 22,1.97,3.2,4.26,1.08,6.25,1.56,2.46,2.54,1.44,5.0,1.12,10.0,1.01,2.27,1.6,,,,,6.5,9.0,18.0,51.0,5.5,6.0,13.0,41.0,8.5,8.5,17.0,61.0,18.0,20.0,36.0,101.0,201.0
lf2fIcrE,05/08/2023,17:00,BRAZIL - SERIE B,Ituano,Guarani,ROUND 22,2.46,3.05,3.12,1.08,6.15,1.57,2.43,2.57,1.43,5.05,1.12,10.2,1.01,2.18,1.65,,,,,6.0,7.5,14.0,36.0,6.0,5.5,11.0,31.0,10.0,10.0,18.0,51.0,23.0,23.0,41.0,126.0,201.0
prRATID5,05/08/2023,17:15,PERU - LIGA 1,Binacional,Sport Boys,CLAUSURA ,1.44,4.5,7.5,1.04,12.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.91,1.8,1.43,2.75,1.11,6.8,12.0,19.0,41.0,81.0,7.5,8.5,21.0,51.0,7.0,9.0,19.0,51.0,9.5,12.0,26.0,51.0,301.0
6VILB0Ts,05/08/2023,17:30,ECUADOR - LIGA PRO,Orense,Delfin,SECOND STAGE ,2.0,3.4,3.75,1.07,9.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,2.0,1.73,1.98,1.83,1.28,3.55,8.0,9.0,17.0,41.0,6.0,6.5,13.0,34.0,8.5,9.0,19.0,41.0,17.0,19.0,34.0,67.0,251.0
S4ayOsQ2,05/08/2023,17:30,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Sportivo Trinidense,CLAUSURA ,1.57,4.33,5.25,1.03,15.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.73,2.0,1.6,2.3,1.19,4.5,13.0,15.0,26.0,51.0,8.0,8.0,15.0,41.0,8.0,8.5,17.0,41.0,12.0,12.0,23.0,51.0,201.0
